date, pm25, pm10, o3, no2, so2, co
2019/12/7, 72, 31, 3, 26, 2, 
2019/12/8, 84, 25, 13, 23, 2, 
2019/12/9, 72, 39, 3, 33, 3, 
2019/12/10, 95, 27, 24, 26, 3, 
2019/12/11, 68, 15, 24, 20, 2, 
2019/12/12, 43, 13, 27, 20, 3, 
2019/12/13, 38, 9, 23, 15, 3, 
2019/12/14, 39, 13, 23, 17, 2, 
2019/12/15, 49, 18, 18, 20, 3, 
2019/12/16, 55, 19, 19, 21, 2, 
2019/12/17, 60, 22, 18, 27, 3, 
2019/12/18, 63, 18, 18, 21, 3, 
2019/12/19, 57, 12, 25, 17, 2, 
2019/12/20, 43, 14, 28, 10, 3, 
2019/12/21, 50, 22, 28, 11, 2, 
2019/12/22, 56, 21, 27, 28, 3, 
2019/12/23, 55, 31, 7, 33, 5, 
2019/12/24, 83, 24, 10, 27, 4, 
2019/12/25, 74, 27, 9, 30, 4, 
2019/12/26, 74, 21, 12, 40, 6, 
2019/12/27, 55, 33, 7, 50, 6, 
2019/12/28, 83, 28, 10, 39, 5, 
2019/12/29, 75, , , , , 
2019/7/1, 71, 39, 58, 19, 5, 
2019/7/2, 64, 35, 50, 16, 5, 
2019/7/3, 62, 33, 46, 14, 4, 
2019/7/4, 61, 38, 45, 20, 4, 
2019/7/5, 63, 31, 42, 17, 5, 
2019/7/6, 51, 23, 45, 16, 4, 
2019/7/7, 46, 23, 42, 14, 4, 
2019/7/8, 45, 22, 52, 16, 4, 
2019/7/9, 57, 17, 61, 18, 4, 
2019/7/10, 39, 27, 66, 33, 4, 
2019/7/11, 53, 32, 46, 23, 2, 
2019/7/12, 59, 48, 43, 19, , 
2019/7/13, 68, 40, 33, 8, 2, 
2019/7/14, 64, 22, 47, 21, 4, 
2019/7/15, 53, 24, 53, 22, 4, 
2019/7/16, 46, 33, 51, 18, 4, 
2019/7/17, 56, 29, 70, 17, 5, 
2019/7/18, 56, 25, 57, 14, 5, 
2019/7/19, 50, 27, 59, 8, 5, 
2019/7/20, 50, 33, 51, 6, 5, 
2019/7/21, 53, 36, 42, 12, 5, 
