date,pm25,pm10,o3,no2,so2,co
2/13/2020,182,143,2,25,3,10
2/14/2020,166,126,2,26,3,10
2/15/2020,173,172,2,29,3,14
2/16/2020,236,217,3,30,4,16
2/17/2020,257,165,2,32,3,13
2/18/2020,204,162,31,40,4,11
2/19/2020,179,189,25,32,4,8
2/20/2020,188,80,10,25,3,6
2/21/2020,136,101,11,26,4,10
2/22/2020,155,122,11,27,4,9
2/23/2020,181,116,12,30,4,9
2/24/2020,166,157,11,35,6,20
2/25/2020,217,222,5,35,9,24
2/26/2020,257,210,6,29,6,21
2/27/2020,200,145,4,23,6,17
2/28/2020,174,122,2,22,5,16
2/29/2020,154,106,4,27,6,18
3/1/2020,138,168,4,25,7,22
3/2/2020,189,146,1,17,6,22
3/3/2020,162,174,9,19,7,17
3/4/2020,163,88,2,13,6,15
3/5/2020,121,64,2,15,5,14
3/6/2020,112,151,2,29,6,21
3/7/2020,170,142,4,20,5,21
3/8/2020,171,110,2,20,5,16
3/9/2020,149,114,5,20,6,16
3/10/2020,172,94,2,17,5,15
3/11/2020,149,139,6,17,6,18
3/12/2020,155,165,1,21,7,19
3/13/2020,163,81,1,22,5,16
3/14/2020,129,107,2,23,,16
3/15/2020,158,109,2,20,,16
3/16/2020,141,129,1,20,,17
3/17/2020,154,121,3,21,,16
3/18/2020,150,169,1,20,,20
3/19/2020,194,171,1,21,,24
3/20/2020,175,153,1,20,,23
3/21/2020,173,137,2,16,,27
3/22/2020,180,85,1,16,,23
3/23/2020,137,76,2,15,,24
3/24/2020,135,62,2,16,,37
3/25/2020,114,,,,,
3/28/2020,,47,2,14,6,11
3/29/2020,73,53,2,15,18,13
3/30/2020,100,57,1,16,6,13
3/31/2020,99,62,2,16,6,14
4/1/2020,104,56,2,15,5,15
4/2/2020,94,51,2,18,6,14
4/3/2020,96,59,2,18,7,15
4/4/2020,113,94,2,17,6,18
4/5/2020,147,85,2,17,6,17
4/6/2020,135,71,2,16,5,15
4/7/2020,89,61,3,18,6,14
4/8/2020,91,59,2,19,6,17
4/9/2020,109,79,2,19,6,17
4/10/2020,131,81,33,15,6,14
4/11/2020,128,64,28,14,6,11
4/12/2020,108,88,32,16,7,11
4/13/2020,139,99,40,17,6,13
4/14/2020,144,114,30,16,6,12
4/15/2020,143,124,33,16,7,11
4/16/2020,145,66,32,14,6,9
4/17/2020,84,70,30,12,6,10
4/18/2020,91,54,23,13,5,12
4/19/2020,105,87,15,13,5,12
4/20/2020,127,63,24,12,5,11
4/21/2020,114,89,30,15,6,12
4/22/2020,139,90,27,14,6,13
4/23/2020,132,81,31,14,5,13
4/24/2020,142,63,29,12,5,11
4/25/2020,85,80,19,11,5,12
4/26/2020,104,46,23,10,5,11
4/27/2020,85,60,30,9,6,11
4/28/2020,115,77,32,10,6,12
4/29/2020,137,79,34,10,5,13
4/30/2020,137,92,31,10,6,12
5/1/2020,151,79,22,9,5,13
5/2/2020,99,62,13,9,5,12
5/3/2020,96,45,23,9,5,13
5/4/2020,81,72,23,12,6,13
5/5/2020,126,106,26,11,6,13
5/6/2020,144,58,32,10,5,13
5/7/2020,93,76,36,11,5,13
5/8/2020,124,83,33,10,6,13
5/9/2020,140,103,42,10,5,11
5/10/2020,114,68,36,11,5,11
5/11/2020,120,70,34,11,6,12
5/12/2020,123,104,32,12,6,15
5/13/2020,159,81,28,12,6,13
5/14/2020,144,66,16,11,6,14
5/15/2020,127,,,,,
