date,pm25,pm10,o3,no2,so2,co
5/23/2014,57,19,26,41,4,
5/24/2014,56,16,29,30,3,
5/25/2014,48,16,15,39,2,
5/26/2014,46,17,21,40,2,3
5/27/2014,48,39,21,30,4,4
5/28/2014,48,22,18,38,4,4
5/29/2014,67,22,24,31,2,3
5/30/2014,59,19,35,41,2,3
5/31/2014,57,24,29,33,3,3
6/1/2014,69,22,28,48,5,4
6/2/2014,66,21,20,43,6,5
6/3/2014,68,20,23,47,7,4
6/4/2014,60,11,22,16,3,3
6/5/2014,34,20,34,48,5,4
6/6/2014,56,23,36,40,5,4
6/7/2014,71,15,36,41,4,4
6/8/2014,57,20,34,46,5,5
6/9/2014,68,16,30,44,6,5
6/10/2014,61,18,28,38,4,3
6/11/2014,55,22,33,42,3,3
6/12/2014,61,24,36,41,4,3
6/13/2014,62,17,28,29,4,3
6/14/2014,54,10,26,21,2,2
6/15/2014,32,13,22,31,4,2
6/16/2014,39,18,29,28,4,2
6/17/2014,44,12,17,34,3,2
6/18/2014,38,21,11,33,3,4
6/19/2014,62,16,25,38,3,3
6/20/2014,46,17,33,35,3,3
6/21/2014,52,20,28,38,3,4
6/22/2014,56,19,25,46,4,4
6/23/2014,77,22,28,38,3,3
6/24/2014,66,12,28,38,2,3
6/25/2014,36,18,28,44,3,4
6/26/2014,48,25,24,48,5,5
6/27/2014,67,16,16,33,5,4
6/28/2014,45,11,24,21,3,2
6/29/2014,32,18,27,44,4,4
6/30/2014,49,16,29,48,4,3
1/1/2014,37,20,27,30,12,6
1/2/2014,46,27,31,29,4,5
1/3/2014,49,18,28,28,3,6
1/4/2014,48,15,23,28,3,6
1/5/2014,44,23,29,27,3,5
1/6/2014,42,30,28,28,3,6
1/7/2014,42,24,22,31,4,6
1/8/2014,36,21,24,31,4,7
1/9/2014,50,27,15,45,6,8
1/10/2014,61,40,3,63,4,9
1/11/2014,106,34,13,38,4,9
1/12/2014,90,23,24,39,5,7
1/13/2014,53,26,18,38,5,8
1/14/2014,58,23,22,34,4,7
1/15/2014,50,24,26,31,5,5
1/16/2014,53,22,28,39,6,4
1/17/2014,56,20,15,33,3,2
1/18/2014,53,23,18,31,4,4
1/19/2014,59,40,3,60,7,8
1/20/2014,99,46,11,53,8,8
1/21/2014,109,29,17,40,5,5
1/22/2014,65,24,17,37,5,4
1/23/2014,63,29,13,47,5,4
1/24/2014,66,22,26,28,4,4
1/25/2014,56,20,26,31,4,4
1/26/2014,49,24,25,43,6,5
1/27/2014,55,21,24,41,4,5
1/28/2014,50,19,16,41,3,8
1/29/2014,53,28,4,45,4,15
1/30/2014,79,22,12,41,6,8
1/31/2014,63,13,24,28,3,4
2/1/2014,26,19,22,30,4,6
2/2/2014,38,19,17,31,2,4
2/3/2014,48,21,26,38,4,6
2/4/2014,52,24,29,36,4,6
2/5/2014,53,23,28,42,5,8
2/6/2014,60,20,25,36,6,7
2/7/2014,54,19,30,23,3,5
2/8/2014,46,20,30,25,3,5
2/9/2014,45,22,20,44,5,7
2/10/2014,54,21,24,43,5,8
2/11/2014,56,20,25,34,8,3
2/12/2014,51,23,27,44,6,4
2/13/2014,52,20,25,40,4,4
2/14/2014,49,21,31,32,4,6
2/15/2014,52,25,21,40,4,6
2/16/2014,62,26,20,41,5,3
2/17/2014,64,29,20,43,6,6
2/18/2014,73,29,16,34,4,4
2/19/2014,76,17,23,23,4,2
2/20/2014,51,24,26,40,5,3
2/21/2014,59,23,26,47,5,5
2/22/2014,53,19,30,33,3,3
2/23/2014,47,25,25,45,5,4
2/24/2014,65,23,30,52,6,4
2/25/2014,56,29,16,56,7,8
2/26/2014,64,25,25,51,6,3
2/27/2014,59,18,16,50,6,1
2/28/2014,52,32,18,41,7,2
3/1/2014,79,20,26,33,7,1
3/2/2014,52,18,23,56,8,3
3/3/2014,51,36,12,64,10,5
3/4/2014,85,45,16,63,9,5
3/5/2014,98,34,27,50,6,5
3/6/2014,76,29,20,47,6,7
3/7/2014,69,,24,21,1,
3/9/2014,94,32,23,42,2,4
3/10/2014,77,29,27,25,1,3
3/11/2014,61,47,11,40,3,4
3/12/2014,109,63,18,50,4,5
3/13/2014,151,69,19,58,7,4
3/14/2014,160,25,30,26,3,2
3/15/2014,65,21,31,28,4,2
3/16/2014,57,32,18,38,7,2
3/17/2014,78,26,26,38,6,3
3/18/2014,63,33,24,44,6,5
3/19/2014,70,32,31,34,5,4
3/20/2014,69,25,30,47,6,7
3/21/2014,57,16,33,29,4,8
3/22/2014,38,15,32,27,4,6
3/23/2014,38,22,29,46,4,8
3/24/2014,58,25,25,47,4,5
3/25/2014,65,26,22,49,3,4
3/26/2014,68,34,19,48,4,3
3/27/2014,86,54,15,45,5,4
3/28/2014,137,52,31,39,4,4
3/29/2014,132,45,29,44,4,4
3/30/2014,113,34,27,50,4,4
3/31/2014,82,45,17,50,6,4
12/31/2019,,41,9,30,2,6
12/31/2018,,15,23,22,1,7
9/7/2017,,5,19,13,2,4
12/31/2015,,27,17,38,6,4
4/8/2015,,59,23,64,3,4
12/31/2014,,28,24,19,3,3
8/10/2014,,19,22,42,6,6
12/31/2013,,16,29,23,6,5
3/8/2014,,42,28,30,3,5
