date, pm25, pm10, o3, no2, so2, co
01/11/14,203,65,52,18,19,7
31/10/14,179,93,58,24,23,13
30/10/14,91,76,39,25,17,15
29/10/14,156,25,31,21,14,11
28/10/14,184,45,40,23,19,15
27/10/14,250,91,44,30,23,21
26/10/14,227,154,67,28,17,16
25/10/14,195,270,92,64,39,22
24/10/14,210,177,91,61,32,19
23/10/14,178,191,89,61,35,22
22/10/14,170,118,76,50,28,19
21/10/14,144,82,62,39,19,14
20/10/14,269,53,51,20,13,13
19/10/14,229,191,106,54,28,19
18/10/14,245,207,100,63,38,18
17/10/14,244,204,52,73,30,21
16/10/14,229,168,71,56,27,18
15/10/14,194,170,59,73,36,20
14/10/14,166,152,122,69,23,16
13/10/14,157,94,85,35,19,12
12/10/14,211,88,59,19,12,8
11/10/14,165,129,89,20,15,10
10/10/14,166,92,97,35,16,13
09/10/14,184,103,101,42,21,15
08/10/14,174,152,124,62,28,19
07/10/14,173,111,124,47,37,16
06/10/14,224,113,109,46,31,19
05/10/14,207,133,93,26,24,16
04/10/14,161,158,103,31,16,13
03/10/14,158,112,102,41,27,14
02/10/14,150,111,85,46,26,15
01/10/14,184,72,70,27,13,12
30/09/14,119,75,56,29,22,17
29/09/14,116,51,60,16,11,11
28/09/14,176,45,61,15,16,11
27/09/14,179,108,103,25,24,12
26/09/14,260,150,97,42,28,15
25/09/14,173,108,90,43,21,14
24/09/14,123,109,70,42,20,18
23/09/14,118,72,105,24,12,10
22/09/14,141,64,72,24,23,8
21/09/14,155,67,76,32,28,17
20/09/14,222,90,96,42,20,17
19/09/14,167,59,90,33,12,12
18/09/14,60,30,50,19,16,12
17/09/14,126,20,33,17,9,10
16/09/14,109,66,68,18,11,11
15/09/14,121,55,82,24,16,14
14/09/14,136,56,42,21,10,13
13/09/14,113,71,71,31,15,13
12/09/14,175,35,45,15,9,8
11/09/14,163,59,41,26,15,12
10/09/14,155,82,78,28,26,12
09/09/14,147,77,46,24,21,16
08/09/14,262,73,70,26,17,19
07/09/14,176,127,97,40,17,16
06/09/14,175,133,101,52,18,15
05/09/14,171,123,121,52,22,16
04/09/14,151,117,112,54,18,14
03/09/14,118,86,112,46,25,16
02/09/14,104,50,87,23,14,9
01/09/14,148,47,39,24,13,10
31/08/14,121,38,48,18,13,14
30/08/14,146,59,65,23,16,19
29/08/14,165,89,104,28,20,20
28/08/14,181,60,70,27,13,18
27/08/14,167,62,79,25,14,14
26/08/14,177,62,59,26,13,12
25/08/14,161,91,52,47,12,15
24/08/14,137,81,108,43,18,12
23/08/14,171,68,73,23,13,12
22/08/14,228,137,97,38,22,12
21/08/14,248,107,113,40,21,11
20/08/14,164,107,112,37,22,13
19/08/14,151,96,107,33,16,13
18/08/14,144,69,84,25,15,11
17/08/14,143,59,39,25,22,9
16/08/14,169,56,52,24,21,18
15/08/14,170,93,80,44,21,15
14/08/14,110,100,131,45,25,18
13/08/14,104,50,76,28,17,12
12/08/14,154,37,79,18,13,8
11/08/14,132,56,52,21,12,11
10/08/14,164,56,47,20,11,11
09/08/14,151,90,91,20,13,12
08/08/14,99,80,67,20,11,11
07/08/14,136,44,70,16,17,12
06/08/14,137,61,70,14,10,13
05/08/14,155,82,128,31,20,20
04/08/14,160,91,112,32,27,14
03/08/14,123,98,130,40,22,13
02/08/14,157,85,91,34,15,11
01/08/14,139,54,64,19,13,11
31/07/14,138,64,80,20,11,9
30/07/14,143,81,100,36,22,13
29/07/14,141,76,92,34,13,8
28/07/14,172,81,79,35,17,9
27/07/14,166,128,112,50,15,12
26/07/14,147,118,164,48,16,16
25/07/14,161,90,101,33,10,10
24/07/14,215,96,112,28,13,10
23/07/14,305,121,113,19,14,10
22/07/14,300,143,96,41,11,13
21/07/14,131,132,146,51,14,13
20/07/14,133,97,91,37,16,16
19/07/14,129,79,93,34,16,13
18/07/14,140,89,102,34,12,14
17/07/14,110,81,87,30,15,15
16/07/14,76,51,48,26,15,13
15/07/14,109,47,48,22,20,8
14/07/14,131,56,51,28,28,9
13/07/14,100,62,75,30,14,8
12/07/14,160,47,60,30,13,7
11/07/14,176,61,59,36,16,9
10/07/14,174,117,106,35,20,21
09/07/14,168,107,142,49,16,16
08/07/14,158,108,119,48,14,14
07/07/14,159,97,121,38,23,15
06/07/14,117,81,107,35,22,14
05/07/14,93,57,105,31,15,10
04/07/14,119,39,62,19,14,10
03/07/14,180,59,49,28,16,13
02/07/14,155,83,127,33,37,15
01/07/14,166,67,66,34,14,10
30/06/14,183,78,56,31,18,13
29/06/14,216,90,89,39,18,14
28/06/14,156,90,60,45,14,11
27/06/14,122,71,57,32,13,12
26/06/14,108,51,39,25,9,8
25/06/14,128,32,52,22,24,7
24/06/14,150,62,44,26,21,19
23/06/14,165,68,75,26,12,6
22/06/14,170,93,93,35,14,9
21/06/14,183,86,124,30,15,11
20/06/14,182,90,72,24,10,13
19/06/14,170,107,75,22,16,12
18/06/14,173,88,99,27,23,11
17/06/14,173,95,128,34,22,11
16/06/14,165,75,75,35,11,8
15/06/14,176,68,50,22,7,9
14/06/14,197,89,76,21,12,10
13/06/14,242,121,113,35,19,12
12/06/14,316,166,117,46,26,18
11/06/14,194,259,123,45,16,17
10/06/14,207,160,135,48,15,12
09/06/14,222,152,128,49,17,13
08/06/14,206,166,132,58,17,17
07/06/14,185,145,101,60,22,19
06/06/14,183,119,133,39,11,11
05/06/14,171,132,145,62,23,13
04/06/14,160,112,122,50,20,12
03/06/14,143,85,116,33,19,11
02/06/14,141,69,84,18,11,7
01/06/14,122,71,95,19,9,8
31/05/14,157,45,65,21,10,9
30/05/14,173,81,42,24,26,11
29/05/14,179,144,71,37,25,11
28/05/14,172,163,93,42,18,11
27/05/14,208,142,64,47,17,9
26/05/14,210,171,71,28,10,8
25/05/14,169,290,60,29,14,7
24/05/14,140,91,42,27,17,13
23/05/14,143,65,35,28,21,11
22/05/14,174,70,70,28,29,9
21/05/14,293,81,66,33,24,13
20/05/14,248,169,40,55,31,18
19/05/14,212,136,91,43,20,12
18/05/14,189,134,47,62,24,15
17/05/14,172,103,53,45,21,15
16/05/14,185,84,54,28,18,8
15/05/14,165,168,70,74,35,17
14/05/14,158,81,77,31,19,7
13/05/14,172,57,61,24,13,9
12/05/14,162,101,52,46,32,12
11/05/14,100,98,100,50,23,12
10/05/14,125,34,75,17,13,8
09/05/14,150,40,44,24,22,9
08/05/14,181,70,55,25,26,8
07/05/14,162,141,93,42,29,13
06/05/14,152,116,76,52,19,8
05/05/14,151,102,94,45,24,9
04/05/14,158,102,72,34,25,12
03/05/14, ,87,38,26,10,6
02/05/14,171, , , , , 
01/05/14,175,169,53,36,14,9
30/04/14,151,185,90,53,18,13
29/04/14,162,95,69,42,21,7
28/04/14,146,102,72,53,25,12
27/04/14,149,97,85,46,13,8
26/04/14,123,84,83,22,11,6
25/04/14,173,48,56,19,10,7
24/04/14,164,71,23,33,19,12
23/04/14,159,71,32,34,25,12
22/04/14,154,67,45,35,29,11
21/04/14,103,59,60,24,11,9
20/04/14,156,32,41,26,7,9
19/04/14,88,65,55,28,12,10
18/04/14,151,24,61,16,7,7
17/04/14,137,65,42,29,21,12
16/04/14,110,47,53,31,9,11
15/04/14,157,33,41,22,7,9
14/04/14,154,66,47,33,21,12
13/04/14,154,75,89,31,16,10
12/04/14,130,57,47,21,7,9
11/04/14,152,31,47,18,6,9
10/04/14,163,77,61,33,23,12
09/04/14,191,99,82,45,32,11
08/04/14,194,115,92,54,23,16
07/04/14,174,113,65,55,29,15
06/04/14,166,76,52,34,21,10
05/04/14,226,93,54,34,28,12
04/04/14,200,162,88,64,16,15
03/04/14,175,136,110,37,25,13
02/04/14,180,129,108,48,15,11
01/04/14,149,120,87,55,32,14
31/03/14,157,78,60,44,28,14
30/03/14,178,82,46,36,20,8
29/03/14,168,136,87,42,34,13
28/03/14,148,115,105,33,21,11
27/03/14,173,74,70,42,30,11
26/03/14,186,97,91,42,43,14
25/03/14,179,104,63,49,36,19
24/03/14,190,78,66,34,18,16
23/03/14,196,98,30,41,26,14
22/03/14,186,121,9,58,38,18
21/03/14,161,118,53,57,35,16
20/03/14,167,87,59,38,24,12
19/03/14,191,80,58,24,15,8
18/03/14,185,132,52,22,19,11
17/03/14,182,141,45,52,44,16
16/03/14,192,153,74,46,34,14
15/03/14,169,138,54,52,26,16
14/03/14,171,105,66,45,21,12
13/03/14,156,103,59,46,19,12
12/03/14,185,81,50,25,22,8
11/03/14,167,120,34,24,27,11
10/03/14,174,87,33,38,38,12
09/03/14,187,91,69,37,36,12
08/03/14,166,97,52,47,23,14
07/03/14,152,71,53,32,22,11
06/03/14,175,54,43,28,26,10
05/03/14,175,75,63,30,15,10
04/03/14,185,86,76,37,20,13
03/03/14,192,84,54,39,25,13
02/03/14,185,88,39,34,21,14
01/03/14,138,74,33,26,12,11
28/02/14,120,39,31,19,9,9
27/02/14,168,23,26,20,7,12
26/02/14,167,73,37,30,14,13
25/02/14,276,63,23,30,22,13
24/02/14,211,46,27,23,16,12
23/02/14,233,91,24,36,18,17
22/02/14,176,142,33,46,22,17
21/02/14,170,116,38,50,35,17
20/02/14,177,91,44,40,34,15
19/02/14,147,88,56,37,39,15
18/02/14,133,54,44,33,14,10
17/02/14,179,20,45,17,13,7
16/02/14,183,60,27,20,15,12
15/02/14,184,74,24,35,22,12
14/02/14,175,79,43,31,34,13
13/02/14,180,65,46,33,19,12
12/02/14,166,63,44,20,16,9
11/02/14,176,63,46,26,18,11
10/02/14,171,68,47,25,25,13
09/02/14,187,59,48,16,23,10
08/02/14,159,71,46,13,18,11
07/02/14,132,48,44,13,9,9
06/02/14,122,31,34,16,9,8
05/02/14,135,19,28,14,7,7
04/02/14,146,27,37,14,8,7
03/02/14,242,38,38,15,10,9
02/02/14,301,107,15,24,14,25
01/02/14,271,153,32,38,18,27
31/01/14,284,129,47,33,17,17
30/01/14,246,146,59,41,44,23
29/01/14,396,97,52,42,28,27
28/01/14,374,152,35,30,17,19
27/01/14,303,163,43,46,25,23
26/01/14,387,138,39,43,38,23
25/01/14,330,178,49,57,49,30
24/01/14,205,197,47,50,52,27
23/01/14,184,131,51,56,50,22
22/01/14,182,106,38,47,51,16
21/01/14,171,109,24,46,39,16
20/01/14,241,111,45,41,35,15
19/01/14,290,140,46,45,31,17
18/01/14,317,163,37,59,48,21
17/01/14,330,170,46,50,50,23
16/01/14,199,176,36,57,40,21
15/01/14,242,114,29,57,46,18
14/01/14,305,125,41,40,35,18
13/01/14,344,167,35,49,40,25
12/01/14,233,189,16,54,45,25
11/01/14,178,113,48,35,30,17
10/01/14,245,67,38,30,22,13
09/01/14,321,100,31,38,39,19
08/01/14,278,163,24,45,46,32
07/01/14,335,119,35,33,51,29
06/01/14,274,144,34,33,12,30
05/01/14,252,174,34,49,44,27
04/01/14,189,164,40,59,49,26
03/01/14,268,129,28,50,45,21
02/01/14,252,173,29,52,51,22
01/01/14,233,216,13,70,49,28
31/12/13, ,151,21,69,40,22
