"Date","Source","Site ID","POC","Daily Max 1-hour SO2 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"02/08/2020","AQS","360050133","1","1.3","ppb","1","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"02/09/2020","AQS","360050133","1","1.4","ppb","1","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"02/10/2020","AQS","360050133","1","0.5","ppb","0","PFIZER LAB SITE","22","92.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"02/11/2020","AQS","360050133","1","1","ppb","1","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"02/12/2020","AQS","360050133","1","0.8","ppb","0","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"02/13/2020","AQS","360050133","1","0.8","ppb","0","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"02/14/2020","AQS","360050133","1","1.5","ppb","1","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"02/15/2020","AQS","360050133","1","1.4","ppb","1","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"02/16/2020","AQS","360050133","1","2","ppb","3","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"02/17/2020","AQS","360050133","1","2.1","ppb","3","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"02/18/2020","AQS","360050133","1","0.6","ppb","0","PFIZER LAB SITE","22","92.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"02/19/2020","AQS","360050133","1","1","ppb","1","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"02/20/2020","AQS","360050133","1","1.4","ppb","1","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"02/21/2020","AQS","360050133","1","1.1","ppb","1","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"02/22/2020","AQS","360050133","1","2.2","ppb","3","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"02/23/2020","AQS","360050133","1","2.8","ppb","3","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"02/24/2020","AQS","360050133","1","4.2","ppb","6","PFIZER LAB SITE","22","92.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"02/25/2020","AQS","360050133","1","1.4","ppb","1","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"02/26/2020","AQS","360050133","1","0.2","ppb","0","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"02/27/2020","AQS","360050133","1","0.5","ppb","0","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"02/28/2020","AQS","360050133","1","1","ppb","1","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"02/29/2020","AQS","360050133","1","0.8","ppb","0","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"03/01/2020","AQS","360050133","1","1.4","ppb","1","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"03/02/2020","AQS","360050133","1","1","ppb","1","PFIZER LAB SITE","22","92.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"03/03/2020","AQS","360050133","1","0.4","ppb","0","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"03/04/2020","AQS","360050133","1","0.4","ppb","0","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"03/05/2020","AQS","360050133","1","0.5","ppb","0","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"03/06/2020","AQS","360050133","1","0.4","ppb","0","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"03/07/2020","AQS","360050133","1","1.6","ppb","1","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"03/08/2020","AQS","360050133","1","1.2","ppb","1","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"03/09/2020","AQS","360050133","1","1.6","ppb","1","PFIZER LAB SITE","22","92.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"03/10/2020","AQS","360050133","1","1.1","ppb","1","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"03/11/2020","AQS","360050133","1","0.6","ppb","0","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"03/12/2020","AQS","360050133","1","1.7","ppb","1","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"03/13/2020","AQS","360050133","1","0.4","ppb","0","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"03/14/2020","AQS","360050133","1","0.8","ppb","0","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"03/15/2020","AQS","360050133","1","1.1","ppb","1","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"03/16/2020","AQS","360050133","1","0.6","ppb","0","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"03/17/2020","AQS","360050133","1","0.8","ppb","0","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"03/18/2020","AQS","360050133","1","1.8","ppb","1","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"03/19/2020","AQS","360050133","1","0.6","ppb","0","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"03/20/2020","AQS","360050133","1","1.2","ppb","1","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"03/21/2020","AQS","360050133","1","0.8","ppb","0","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"03/22/2020","AQS","360050133","1","0.9","ppb","0","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"03/23/2020","AQS","360050133","1","1.3","ppb","1","PFIZER LAB SITE","22","92.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"03/24/2020","AQS","360050133","1","1","ppb","1","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"03/25/2020","AQS","360050133","1","0.6","ppb","0","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"03/26/2020","AQS","360050133","1","1.7","ppb","1","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"03/27/2020","AQS","360050133","1","1.6","ppb","1","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"03/28/2020","AQS","360050133","1","0.6","ppb","0","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"03/29/2020","AQS","360050133","1","0.1","ppb","0","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"03/30/2020","AQS","360050133","1","0.4","ppb","0","PFIZER LAB SITE","22","92.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"03/31/2020","AQS","360050133","1","0.3","ppb","0","PFIZER LAB SITE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"01/01/2020","AQS","360270007","1","0.4","ppb","0","MILLBROOK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"01/02/2020","AQS","360270007","1","1.2","ppb","1","MILLBROOK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"01/03/2020","AQS","360270007","1","0.7","ppb","0","MILLBROOK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"01/04/2020","AQS","360270007","1","0.4","ppb","0","MILLBROOK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"01/05/2020","AQS","360270007","1","0.4","ppb","0","MILLBROOK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"01/06/2020","AQS","360270007","1","0.7","ppb","0","MILLBROOK","23","96.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"01/07/2020","AQS","360270007","1","0.4","ppb","0","MILLBROOK","18","75.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"01/08/2020","AQS","360270007","1","0.4","ppb","0","MILLBROOK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"01/09/2020","AQS","360270007","1","0.3","ppb","0","MILLBROOK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"01/10/2020","AQS","360270007","1","0.4","ppb","0","MILLBROOK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"01/11/2020","AQS","360270007","1","0.2","ppb","0","MILLBROOK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"01/12/2020","AQS","360270007","1","0","ppb","0","MILLBROOK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"01/13/2020","AQS","360270007","1","0","ppb","0","MILLBROOK","19","79.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"01/14/2020","AQS","360270007","1","0","ppb","0","MILLBROOK","19","79.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"01/15/2020","AQS","360270007","1","0.1","ppb","0","MILLBROOK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"01/16/2020","AQS","360270007","1","0.1","ppb","0","MILLBROOK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"01/17/2020","AQS","360270007","1","0.1","ppb","0","MILLBROOK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"01/18/2020","AQS","360270007","1","0.3","ppb","0","MILLBROOK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"01/19/2020","AQS","360270007","1","0.2","ppb","0","MILLBROOK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"01/20/2020","AQS","360270007","1","0.1","ppb","0","MILLBROOK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"01/21/2020","AQS","360270007","1","0.3","ppb","0","MILLBROOK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"01/22/2020","AQS","360270007","1","0.4","ppb","0","MILLBROOK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"01/23/2020","AQS","360270007","1","0.8","ppb","0","MILLBROOK","21","88.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"01/24/2020","AQS","360270007","1","0.8","ppb","0","MILLBROOK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"01/25/2020","AQS","360270007","1","0.2","ppb","0","MILLBROOK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"01/26/2020","AQS","360270007","1","0.1","ppb","0","MILLBROOK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"01/27/2020","AQS","360270007","1","0.2","ppb","0","MILLBROOK","22","92.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"01/28/2020","AQS","360270007","1","0","ppb","0","MILLBROOK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"01/29/2020","AQS","360270007","1","0.1","ppb","0","MILLBROOK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"01/30/2020","AQS","360270007","1","0.3","ppb","0","MILLBROOK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"01/31/2020","AQS","360270007","1","0.3","ppb","0","MILLBROOK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"02/01/2020","AQS","360270007","1","0.1","ppb","0","MILLBROOK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"02/02/2020","AQS","360270007","1","0.2","ppb","0","MILLBROOK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"02/03/2020","AQS","360270007","1","0.2","ppb","0","MILLBROOK","21","88.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"02/04/2020","AQS","360270007","1","0.6","ppb","0","MILLBROOK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"02/05/2020","AQS","360270007","1","0.1","ppb","0","MILLBROOK","23","96.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"02/06/2020","AQS","360270007","1","0","ppb","0","MILLBROOK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"02/07/2020","AQS","360270007","1","0.1","ppb","0","MILLBROOK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"02/08/2020","AQS","360270007","1","0.1","ppb","0","MILLBROOK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"02/09/2020","AQS","360270007","1","0.1","ppb","0","MILLBROOK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"02/10/2020","AQS","360270007","1","0.2","ppb","0","MILLBROOK","22","92.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"02/11/2020","AQS","360270007","1","0","ppb","0","MILLBROOK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"02/12/2020","AQS","360270007","1","0.2","ppb","0","MILLBROOK","23","96.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"02/13/2020","AQS","360270007","1","0.1","ppb","0","MILLBROOK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"02/14/2020","AQS","360270007","1","0.2","ppb","0","MILLBROOK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"02/15/2020","AQS","360270007","1","0.3","ppb","0","MILLBROOK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"02/16/2020","AQS","360270007","1","0.5","ppb","0","MILLBROOK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"02/17/2020","AQS","360270007","1","0.5","ppb","0","MILLBROOK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"02/18/2020","AQS","360270007","1","0.1","ppb","0","MILLBROOK","23","96.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"02/19/2020","AQS","360270007","1","0.1","ppb","0","MILLBROOK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"02/20/2020","AQS","360270007","1","0.2","ppb","0","MILLBROOK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"02/21/2020","AQS","360270007","1","0.2","ppb","0","MILLBROOK","20","83.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"02/22/2020","AQS","360270007","1","0.4","ppb","0","MILLBROOK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"02/23/2020","AQS","360270007","1","0.7","ppb","0","MILLBROOK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"02/24/2020","AQS","360270007","1","0.7","ppb","0","MILLBROOK","21","88.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"02/25/2020","AQS","360270007","1","0.5","ppb","0","MILLBROOK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"02/26/2020","AQS","360270007","1","0.1","ppb","0","MILLBROOK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"02/27/2020","AQS","360270007","1","0.1","ppb","0","MILLBROOK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"02/28/2020","AQS","360270007","1","0.1","ppb","0","MILLBROOK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"02/29/2020","AQS","360270007","1","0.3","ppb","0","MILLBROOK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"03/01/2020","AQS","360270007","1","0.3","ppb","0","MILLBROOK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"03/02/2020","AQS","360270007","1","0.7","ppb","0","MILLBROOK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"03/03/2020","AQS","360270007","1","0.4","ppb","0","MILLBROOK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"03/04/2020","AQS","360270007","1","0.1","ppb","0","MILLBROOK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"03/05/2020","AQS","360270007","1","0.1","ppb","0","MILLBROOK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"03/06/2020","AQS","360270007","1","0.2","ppb","0","MILLBROOK","22","92.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"03/07/2020","AQS","360270007","1","0.2","ppb","0","MILLBROOK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"03/08/2020","AQS","360270007","1","0.7","ppb","0","MILLBROOK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"03/09/2020","AQS","360270007","1","1","ppb","1","MILLBROOK","20","83.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"03/10/2020","AQS","360270007","1","0.6","ppb","0","MILLBROOK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"03/11/2020","AQS","360270007","1","0.1","ppb","0","MILLBROOK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"03/12/2020","AQS","360270007","1","0.1","ppb","0","MILLBROOK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"03/13/2020","AQS","360270007","1","0","ppb","0","MILLBROOK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"03/14/2020","AQS","360270007","1","0.1","ppb","0","MILLBROOK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
